typeID,groupID, typeName,marketGroupID
20805,83,Domination EMP XL,1006
20807,83,Domination Fusion XL,1006
20809,83,Domination Nuclear XL,1006
20811,83,Domination Phased Plasma XL,1006
20813,83,Domination Proton XL,1006
20815,83,Domination Titanium Sabot XL,1006
20817,86,Sanshas Ultraviolet S,997
20819,86,Sanshas Xray S,997
20821,86,Sanshas Gamma S,997
20823,86,Sanshas Multifrequency S,997
20825,86,Sanshas Ultraviolet M,996
20827,86,Sanshas Xray M,996
20829,86,Sanshas Gamma M,996
20831,86,Sanshas Multifrequency M,996
20833,86,Sanshas Ultraviolet L,995
20835,86,Sanshas Xray L,995
20837,86,Sanshas Gamma L,995
20839,86,Sanshas Multifrequency L,995
20841,86,Sanshas Ultraviolet XL,1007
20843,86,Sanshas Xray XL,1007
20845,86,Sanshas Gamma XL,1007
20847,86,Sanshas Multifrequency XL,1007
20849,86,True Sanshas Radio S,997
20851,86,True Sanshas Microwave S,997
20853,86,True Sanshas Infrared S,997
20855,86,True Sanshas Standard S,997
20857,86,True Sanshas Ultraviolet S,997
20859,86,True Sanshas Xray S,997
20861,86,True Sanshas Gamma S,997
20863,86,True Sanshas Multifrequency S,997
20865,86,True Sanshas Radio M,996
20867,86,True Sanshas Microwave M,996
20869,86,True Sanshas Infrared M,996
20871,86,True Sanshas Standard M,996
20873,86,True Sanshas Ultraviolet M,996
20875,86,True Sanshas Xray M,996
20877,86,True Sanshas Gamma M,996
20879,86,True Sanshas Multifrequency M,996
20881,86,True Sanshas Radio L,995
20883,86,True Sanshas Microwave L,995
20885,86,True Sanshas Infrared L,995
20887,86,True Sanshas Standard L,995
20889,86,True Sanshas Ultraviolet L,995
20891,86,True Sanshas Xray L,995
20893,86,True Sanshas Gamma L,995
20895,86,True Sanshas Multifrequency L,995
20897,86,True Sanshas Radio XL,1007
20899,86,True Sanshas Microwave XL,1007
20901,86,True Sanshas Infrared XL,1007
20903,86,True Sanshas Standard XL,1007
20905,86,True Sanshas Ultraviolet XL,1007
20907,86,True Sanshas Xray XL,1007
20909,86,True Sanshas Gamma XL,1007
20911,86,True Sanshas Multifrequency XL,1007
20913,85,Shadow Iron Charge L,991
20915,85,Shadow Tungsten Charge L,991
20917,85,Shadow Iridium Charge L,991
20919,85,Shadow Lead Charge L,991
20921,85,Shadow Thorium Charge L,991
20923,85,Shadow Uranium Charge L,991
20925,85,Shadow Plutonium Charge L,991
20927,85,Shadow Antimatter Charge L,991
20929,85,Shadow Antimatter Charge XL,1004
20931,85,Shadow Iridium Charge XL,1004
20933,85,Shadow Iron Charge XL,1004
20935,85,Shadow Lead Charge XL,1004
20937,85,Shadow Plutonium Charge XL,1004
20939,85,Shadow Thorium Charge XL,1004
20941,85,Shadow Tungsten Charge XL,1004
20943,85,Shadow Uranium Charge XL,1004
20945,85,Guardian Iron Charge S,993
20947,85,Guardian Tungsten Charge S,993
20949,85,Guardian Iridium Charge S,993
20951,85,Guardian Lead Charge S,993
20953,85,Guardian Thorium Charge S,993
20955,85,Guardian Uranium Charge S,993
20957,85,Guardian Plutonium Charge S,993
20959,85,Guardian Antimatter Charge S,993
20961,85,Guardian Iron Charge M,992
20963,85,Guardian Tungsten Charge M,992
20965,85,Guardian Iridium Charge M,992
20967,85,Guardian Lead Charge M,992
20969,85,Guardian Thorium Charge M,992
20971,85,Guardian Uranium Charge M,992
20973,85,Guardian Plutonium Charge M,992
20975,85,Guardian Antimatter Charge M,992
20977,85,Guardian Iron Charge L,991
20979,85,Guardian Tungsten Charge L,991
20981,85,Guardian Iridium Charge L,991
20983,85,Guardian Lead Charge L,991
20985,85,Guardian Thorium Charge L,991
20987,85,Guardian Uranium Charge L,991
20989,85,Guardian Plutonium Charge L,991
20991,85,Guardian Antimatter Charge L,991
20993,85,Guardian Antimatter Charge XL,1004
20995,85,Guardian Iridium Charge XL,1004
20997,85,Guardian Iron Charge XL,1004
20999,85,Guardian Lead Charge XL,1004
21001,85,Guardian Plutonium Charge XL,1004
21003,85,Guardian Thorium Charge XL,1004
21005,85,Guardian Tungsten Charge XL,1004
21007,85,Guardian Uranium Charge XL,1004
21009,873,Capital Propulsion Engine,781
21010,915,Capital Propulsion Engine Blueprint,796
21011,873,Capital Turret Hardpoint,781
21012,915,Capital Turret Hardpoint Blueprint,796
21013,873,Capital Sensor Cluster,781
21014,915,Capital Sensor Cluster Blueprint,796
21017,873,Capital Armor Plates,781
21018,915,Capital Armor Plates Blueprint,796
21019,873,Capital Capacitor Battery,781
21020,915,Capital Capacitor Battery Blueprint,796
21021,873,Capital Power Generator,781
21022,915,Capital Power Generator Blueprint,796
21023,873,Capital Shield Emitter,781
21024,915,Capital Shield Emitter Blueprint,796
21025,873,Capital Jump Drive,781
21026,915,Capital Jump Drive Blueprint,796
21027,873,Capital Cargo Bay,781
21028,915,Capital Cargo Bay Blueprint,796
21029,873,Capital Drone Bay,781
21030,915,Capital Drone Bay Blueprint,796
21035,873,Capital Computer System,781
21036,915,Capital Computer System Blueprint,796
21037,873,Capital Construction Parts,781
21038,915,Capital Construction Parts Blueprint,796
21039,873,Capital Siege Array,781
21040,915,Capital Siege Array Blueprint,796
21041,873,Capital Launcher Hardpoint,781
21042,915,Capital Launcher Hardpoint Blueprint,796
21059,1209,Shield Compensation,1747
21071,256,Rapid Launch,373
21073,530,Sleeper Split Cables,1902
21074,735,Talocan Sketch Books,1903
21075,530,Talocan Molecule Binder,1903
21076,528,Talocan Stasis Inverter,1903
21077,735,Talocan Info Shards,1903
21078,530,Talocan Reflective Sheets,1903
21079,528,Talocan Perpetual Clock,1903
21080,528,Talocan Solid Atomizer,1903
21081,530,Talocan Mechanical Gears,1903
21082,528,Talocan System Interface Unit,1903
21084,735,Talocan Mathematical Schematics,1903
21085,735,Talocan Automation Accounts,1903
21086,530,Talocan Partition Plates,1903
21087,735,Talocan Intricate Formulas,1903
21088,528,Talocan Stasis Deflector,1903
21089,530,Talocan Ignition Device,1903
21096,658,Cynosural Field Generator I,1641
21097,31,Goru's Shuttle,1631
21194,86,Blood Radio S,997
21196,86,Blood Microwave S,997
21198,86,Blood Infrared S,997
21200,86,Blood Standard S,997
21202,86,Blood Ultraviolet S,997
21204,86,Blood Xray S,997
21206,86,Blood Gamma S,997
21208,86,Blood Multifrequency S,997
21210,86,Blood Microwave M,996
21212,86,Blood Infrared M,996
21214,86,Blood Standard M,996
21216,86,Blood Ultraviolet M,996
21218,86,Blood Xray M,996
21220,86,Blood Gamma M,996
21222,86,Blood Multifrequency M,996
21224,86,Blood Radio L,995
21226,86,Blood Microwave L,995
21228,86,Blood Infrared L,995
21230,86,Blood Standard L,995
21232,86,Blood Ultraviolet L,995
21234,86,Blood Xray L,995
21236,86,Blood Gamma L,995
21238,86,Blood Multifrequency L,995
21240,86,Blood Radio XL,1007
21242,86,Blood Microwave XL,1007
21244,86,Blood Infrared XL,1007
21246,86,Blood Standard XL,1007
21248,86,Blood Ultraviolet XL,1007
21250,86,Blood Xray XL,1007
21252,86,Blood Gamma XL,1007
21254,86,Blood Multifrequency XL,1007
21256,86,Dark Blood Radio S,997
21258,86,Dark Blood Microwave S,997
21260,86,Dark Blood Infrared S,997
21262,86,Dark Blood Standard S,997
21264,86,Dark Blood Ultraviolet S,997
21266,86,Dark Blood Xray S,997
21268,86,Dark Blood Gamma S,997
21270,86,Dark Blood Multifrequency S,997
21272,86,Dark Blood Radio M,996
21274,86,Dark Blood Microwave M,996
21276,86,Dark Blood Infrared M,996
21278,86,Dark Blood Standard M,996
21280,86,Dark Blood Ultraviolet M,996
21282,86,Dark Blood Xray M,996
21284,86,Dark Blood Gamma M,996
21286,86,Dark Blood Multifrequency M,996
21288,86,Dark Blood Radio L,995
21290,86,Dark Blood Microwave L,995
21292,86,Dark Blood Infrared L,995
21294,86,Dark Blood Standard L,995
21296,86,Dark Blood Ultraviolet L,995
21298,86,Dark Blood Xray L,995
21300,86,Dark Blood Gamma L,995
21302,86,Dark Blood Multifrequency L,995
21304,86,Dark Blood Radio XL,1007
21306,86,Dark Blood Microwave XL,1007
21308,86,Dark Blood Infrared XL,1007
21310,86,Dark Blood Standard XL,1007
21312,86,Dark Blood Ultraviolet XL,1007
21314,86,Dark Blood Xray XL,1007
21316,86,Dark Blood Gamma XL,1007
21318,86,Dark Blood Multifrequency XL,1007
21320,85,Guristas Iron Charge S,993
21322,85,Guristas Tungsten Charge S,993
21324,85,Guristas Iridium Charge S,993
21326,85,Guristas Lead Charge S,993
21328,85,Guristas Thorium Charge S,993
21330,85,Guristas Uranium Charge S,993
21332,85,Guristas Plutonium Charge S,993
21334,85,Guristas Antimatter Charge S,993
21336,85,Guristas Iron Charge M,992
21338,85,Guristas Tungsten Charge M,992
21340,85,Guristas Iridium Charge M,992
21342,85,Guristas Lead Charge M,992
21344,85,Guristas Thorium Charge M,992
21346,85,Guristas Uranium Charge M,992
21348,85,Guristas Plutonium Charge M,992
21350,85,Guristas Antimatter Charge M,992
21352,85,Guristas Iron Charge L,991
21354,85,Guristas Tungsten Charge L,991
21356,85,Guristas Iridium Charge L,991
21358,85,Guristas Lead Charge L,991
21360,85,Guristas Thorium Charge L,991
21362,85,Guristas Uranium Charge L,991
21364,85,Guristas Plutonium Charge L,991
21366,85,Guristas Antimatter Charge L,991
21368,85,Guristas Antimatter Charge XL,1004
21370,85,Guristas Iridium Charge XL,1004
21372,85,Guristas Iron Charge XL,1004
21374,85,Guristas Lead Charge XL,1004
21376,85,Guristas Plutonium Charge XL,1004
21378,85,Guristas Thorium Charge XL,1004
21380,85,Guristas Tungsten Charge XL,1004
21382,85,Guristas Uranium Charge XL,1004
21384,85,Dread Guristas Iron Charge S,993
21386,85,Dread Guristas Tungsten Charge S,993
21388,85,Dread Guristas Iridium Charge S,993
21390,85,Dread Guristas Lead Charge S,993
21392,85,Dread Guristas Thorium Charge S,993
21394,85,Dread Guristas Uranium Charge S,993
21396,85,Dread Guristas Plutonium Charge S,993
21398,85,Dread Guristas Antimatter Charge S,993
21400,85,Dread Guristas Iron Charge M,992
21402,85,Dread Guristas Tungsten Charge M,992
21404,85,Dread Guristas Iridium Charge M,992
21406,85,Dread Guristas Lead Charge M,992
21408,85,Dread Guristas Thorium Charge M,992
21410,85,Dread Guristas Uranium Charge M,992
21412,85,Dread Guristas Plutonium Charge M,992
21414,85,Dread Guristas Antimatter Charge M,992
21416,85,Dread Guristas Iron Charge L,991
21418,85,Dread Guristas Tungsten Charge L,991
21420,85,Dread Guristas Iridium Charge L,991
21422,85,Dread Guristas Lead Charge L,991
21424,85,Dread Guristas Thorium Charge L,991
21426,85,Dread Guristas Uranium Charge L,991
21428,85,Dread Guristas Plutonium Charge L,991
21430,85,Dread Guristas Antimatter Charge L,991
21432,85,Dread Guristas Antimatter Charge XL,1004
21434,85,Dread Guristas Iridium Charge XL,1004
21436,85,Dread Guristas Iron Charge XL,1004
21438,85,Dread Guristas Lead Charge XL,1004
21440,85,Dread Guristas Plutonium Charge XL,1004
21442,85,Dread Guristas Thorium Charge XL,1004
21444,85,Dread Guristas Tungsten Charge XL,1004
21446,85,Dread Guristas Uranium Charge XL,1004
21450,86,Blood Radio M,996
21470,46,1MN Analog Booster Rockets,542
21472,46,10MN Analog Booster Rockets,542
21474,46,100MN Analog Booster Rockets,542
21476,46,1MN Digital Booster Rockets,131
21478,46,10MN Digital Booster Rockets,131
21480,46,100MN Digital Booster Rockets,131
21482,367,Ballistic 'Purge' Targeting System I,645
21484,367,'Full Duplex' Ballistic Targeting System,645
21486,59,'Kindred' Stabilization Actuator I,646
21488,59,Monophonic Stabilization Actuator I,646
21491,764,Synthetic Hull Conversion Overdrive Injector I,1087
21493,765,Limited Expanded 'Archiver' Cargo I,1197
21496,78,Synthetic Hull Conversion Reinforced Bulkheads I,1195
21498,762,Synthetic Hull Conversion Inertia Stabilizers I,1086
21500,763,Synthetic Hull Conversion Nanofiber Structure I,1196
21504,63,Small 'Integrative' Hull Repair Unit,1053
21506,63,Medium 'Integrative' Hull Repair Unit,1054
21508,63,Large 'Integrative' Hull Repair Unit,1055
21510,52,Process-Interruptive Warp Disruptor,682
21512,52,'Delineative' Warp Scrambler,682
21521,203,Gravimetric Firewall,720
21523,203,LADAR Firewall,721
21525,203,Magnetometric Firewall,723
21527,203,Multi Sensor Firewall,724
21529,203,RADAR Firewall,722
21532,72,Micro Degenerative Concussion Bomb I,380
21534,72,Small Degenerative Concussion Bomb I,382
21536,72,Medium Degenerative Concussion Bomb I,383
21538,72,Large Degenerative Concussion Bomb I,381
21540,379,'Inception' Target Painter I,757
21542,507,N-1 Neon Type Rocket Bay,639
21545,55,200mm Light 'Jolt' Autocannon I,574
21547,55,250mm Light 'Jolt' Artillery I,577
21549,55,280mm 'Jolt' Artillery I,577
21551,55,425mm Medium 'Jolt' Autocannon I,575
21553,55,650mm Medium 'Jolt' Artillery I,578
21555,55,720mm 'Jolt' Artillery I,578
21557,55,800mm Heavy 'Jolt' Repeating Cannon I,576
21559,55,1200mm Heavy 'Jolt' Artillery I,579
21561,55,1400mm 'Jolt' Artillery I,579
21568,732,Sleeper Data Interface Protocol,1902
21569,732,Sleeper Profound Research Notes,1902
21570,732,Sleeper Manuscripts,1902
21571,732,Sleeper Technical Schematics,1902
21572,732,Sleeper Data Crystals,1902
21573,731,Esoteric Process,1928
21574,731,Esoteric Accelerant,1928
21575,731,Esoteric Symmetry,1928
21576,731,Esoteric Augmentation,1928
21577,731,Esoteric Attainment,1928
21579,729,Cryptic Process,1930
21580,729,Cryptic Accelerant,1930
21581,729,Cryptic Symmetry,1930
21582,729,Cryptic Augmentation,1930
21583,729,Cryptic Attainment,1930
21584,530,Sleeper Micro Circuits,1902
21585,530,Sleeper Cryo Batteries,1902
21586,530,Sleeper Virtual Energizer,1902
21587,530,Electronic Link,1900
21588,530,Spare Parts,1900
21589,530,Power Couplings,1900
21590,530,Armor Blocks,1900
21591,530,Computer Chips,1900
21592,530,Electric Conduit,1898
21593,530,Mechanic Parts,1898
21594,530,Energy Cells,1898
21595,530,Construction Alloy,1898
21596,530,Data Processor,1898
21603,275,Cynosural Field Theory,374
21604,532,Cynosural Field Generator I Blueprint,799
21606,738,Inherent Implants 'Noble' Hull Upgrades HG-1008,1518
21610,275,Jump Fuel Conservation,374
21611,275,Jump Drive Calibration,374
21628,31,Guristas Shuttle,1631
21638,100,Vespa II,838
21640,100,Valkyrie II,838
21666,255,Capital Hybrid Turret,364
21667,255,Capital Projectile Turret,364
21668,256,Citadel Torpedoes,373
21718,1217,Hacking,1110
21719,528,Sleeper Hyperbooster,1902
21720,528,Sleeper Thermal Regulator,1902
21721,528,Sleeper Heat Nullifying Coil,1902
21722,528,Sleeper Nanite Cluster,1902
21723,528,Sleeper Reintegration Control,1902
21724,528,Guristas Heavy Weapon Console,1900
21725,528,Guristas Medium Weapon Console,1900
21726,528,Guristas Light Weapon Console,1900
21727,528,Guristas Gravity Focuser,1900
21728,528,Guristas Graviton Hardening,1900
21729,528,Angel Advanced Trigger Mechanism,1898
21730,528,Angel Standard Trigger Mechanism,1898
21731,528,Angel Simple Trigger Mechanism,1898
21732,528,Angel Spatial Analyzer,1898
21733,528,Angel Dynamic Calibrator,1898
21740,85,Caldari Navy Antimatter Charge L,991
21789,270,Sleeper Technology,375
21790,270,Caldari Encryption Methods,375
21791,270,Minmatar Encryption Methods,375
21802,1209,Capital Shield Operation,1747
21803,1210,Capital Repair Systems,1745
21816,43,Tairei's Modified Cap Recharger,665
21817,43,Raysere's Modified Cap Recharger,665
21818,43,Ahremen's Modified Cap Recharger,665
21819,43,Draclira's Modified Cap Recharger,665
21841,54,Gallente Mining Laser,1039
21853,62,Civilian Armor Repairer,760
21855,765,Civilian Expanded Cargohold,760
21857,46,Civilian Afterburner,760
21867,772,Nova Heavy Assault Missile,971
21868,166,Nova Heavy Assault Missile Blueprint,975
21888,744,Siege Warfare Mindlink,1505
21889,744,Information Warfare Mindlink,1505
21890,744,Skirmish Warfare Mindlink,1505
21894,83,Republic Fleet EMP L,987
21896,83,Republic Fleet EMP M,988
21898,83,Republic Fleet EMP S,989
21900,83,Republic Fleet EMP XL,1006
21902,83,Republic Fleet Fusion L,987
21904,83,Republic Fleet Fusion M,988
21906,83,Republic Fleet Fusion S,989
21908,83,Republic Fleet Fusion XL,1006
21910,83,Republic Fleet Nuclear L,987
21912,83,Republic Fleet Nuclear M,988
21914,83,Republic Fleet Nuclear S,989
21916,83,Republic Fleet Nuclear XL,1006
21918,83,Republic Fleet Phased Plasma L,987
21920,83,Republic Fleet Phased Plasma XL,1006
21922,83,Republic Fleet Phased Plasma M,988
21924,83,Republic Fleet Phased Plasma S,989
21926,83,Republic Fleet Proton L,987
21928,83,Republic Fleet Proton M,988
21931,83,Republic Fleet Proton S,989
21933,83,Republic Fleet Proton XL,1006
21935,83,Republic Fleet Titanium Sabot L,987
21937,83,Republic Fleet Titanium Sabot M,988
21939,83,Republic Fleet Titanium Sabot S,989
21941,83,Republic Fleet Titanium Sabot XL,1006
21943,535,Amarr Factory Outpost Platform Blueprint,1912
21944,535,Caldari Research Outpost Platform Blueprint,1912
21945,535,Gallente Administrative Outpost Platform Blueprint,1912
21946,535,Minmatar Service Outpost Platform Blueprint,1912
21947,536,Station Construction Parts,1865
21948,447,Station Construction Parts Blueprint,1913
21949,536,Station Hangar Array,1865
21950,447,Station Hangar Array Blueprint,1913
21951,536,Station Storage Bay,1865
21952,447,Station Storage Bay Blueprint,1913
21953,536,Station Laboratory,1865
21954,447,Station Laboratory Blueprint,1913
21955,536,Station Factory,1865
21956,447,Station Factory Blueprint,1913
21957,536,Station Repair Facility,1865
21958,447,Station Repair Facility Blueprint,1913
21959,536,Station Reprocessing Plant,1865
21960,447,Station Reprocessing Plant Blueprint,1913
21961,536,Station Docking Bay,1865
21962,447,Station Docking Bay Blueprint,1913
21963,536,Station Market Network,1865
21964,447,Station Market Network Blueprint,1913
21965,536,Station Medical Center,1865
21966,447,Station Medical Center Blueprint,1913
21967,536,Station Office Center,1865
21968,447,Station Office Center Blueprint,1913
21969,536,Station Mission Network,1865
21970,447,Station Mission Network Blueprint,1913
22043,255,Tactical Weapon Reconfiguration,364
22107,300,Mid-grade Crystal Alpha,618
22108,300,Mid-grade Crystal Beta,619
22109,300,Mid-grade Crystal Delta,621
22110,300,Mid-grade Crystal Epsilon,622
22111,300,Mid-grade Crystal Gamma,620
22112,300,Mid-grade Crystal Omega,1506
22113,300,Mid-grade Halo Alpha,618
22114,300,Mid-grade Halo Beta,619
22115,300,Mid-grade Halo Delta,621
22116,300,Mid-grade Halo Epsilon,622
22117,300,Mid-grade Halo Gamma,620
22118,300,Mid-grade Halo Omega,1506
22119,300,Mid-grade Slave Alpha,618
22120,300,Mid-grade Slave Beta,619
22121,300,Mid-grade Slave Delta,621
22122,300,Mid-grade Slave Epsilon,622
22123,300,Mid-grade Slave Gamma,620
22124,300,Mid-grade Slave Omega,1506
22125,300,Mid-grade Snake Alpha,618
22126,300,Mid-grade Snake Beta,619
22127,300,Mid-grade Snake Delta,621
22128,300,Mid-grade Snake Epsilon,622
22129,300,Mid-grade Snake Gamma,620
22130,300,Mid-grade Snake Omega,1506
22131,300,Mid-grade Talisman Alpha,618
22133,300,Mid-grade Talisman Beta,619
22134,300,Mid-grade Talisman Delta,621
22135,300,Mid-grade Talisman Epsilon,622
22136,300,Mid-grade Talisman Gamma,620
22137,300,Mid-grade Talisman Omega,1506
22175,538,Data Analyzer I,1718
22176,917,Data Analyzer I Blueprint,1809
22177,538,Relic Analyzer I,1718
22178,917,Relic Analyzer I Blueprint,1809
22227,316,Armored Warfare Link - Rapid Repair I,1634
22228,316,Siege Warfare Link - Shield Efficiency I,1636
22229,464,Ice Harvester II,1038
22242,268,Capital Ship Construction,369
22291,367,Ballistic Control System II,645
22299,532,Armored Warfare Link - Damage Control I Blueprint,799
22300,532,Armored Warfare Link - Passive Defense I Blueprint,799
22301,532,Armored Warfare Link - Rapid Repair I Blueprint,799
22302,532,Command Processor I Blueprint,799
22303,532,Information Warfare Link - Electronic Superiority I Blueprint,799
22304,532,Information Warfare Link - Recon Operation I Blueprint,799
22305,532,Information Warfare Link - Sensor Integrity I Blueprint,799
22306,532,Siege Warfare Link - Shield Harmonizing I Blueprint,799
22307,532,Siege Warfare Link - Active Shielding I Blueprint,799
22308,532,Siege Warfare Link - Shield Efficiency I Blueprint,799
22309,532,Skirmish Warfare Link - Evasive Maneuvers I Blueprint,799
22310,532,Skirmish Warfare Link - Interdiction Maneuvers I Blueprint,799
22311,532,Skirmish Warfare Link - Rapid Deployment I Blueprint,799
22428,898,Redeemer,1076
22430,898,Sin,1078
22436,898,Widow,1077
22440,898,Panther,1079
22442,540,Eos,831
22443,489,Eos Blueprint,898
22444,540,Sleipnir,834
22445,489,Sleipnir Blueprint,899
22446,540,Vulture,828
22447,489,Vulture Blueprint,897
22448,540,Absolution,825
22449,489,Absolution Blueprint,896
22452,541,Heretic,826
22453,487,Heretic Blueprint,892
22456,541,Sabre,835
22457,487,Sabre Blueprint,895
22460,541,Eris,832
22461,487,Eris Blueprint,894
22464,541,Flycatcher,829
22465,487,Flycatcher Blueprint,893
22466,540,Astarte,831
22467,489,Astarte Blueprint,898
22468,540,Claymore,834
22469,489,Claymore Blueprint,899
22470,540,Nighthawk,828
22471,489,Nighthawk Blueprint,897
22474,540,Damnation,825
22475,489,Damnation Blueprint,896
22534,1229,Inherent Implants 'Highwall' Mining MX-1003,1767
22535,1229,Inherent Implants 'Highwall' Mining MX-1005,1767
22536,258,Mining Foreman,370
22542,546,Mining Laser Upgrade I,935
22543,1139,Mining Laser Upgrade I Blueprint,937
22544,543,Hulk,874
22545,477,Hulk Blueprint,904
22546,543,Skiff,874
22547,477,Skiff Blueprint,904
22548,543,Mackinaw,874
22549,477,Mackinaw Blueprint,904
22551,257,Exhumers,377
22552,258,Mining Director,370
22553,316,Mining Foreman Link - Harvester Capacitor Efficiency I,1638
22554,532,Mining Foreman Link - Harvester Capacitor Efficiency I Blueprint,799
22555,316,Mining Foreman Link - Mining Laser Field Enhancement I,1638
22556,532,Mining Foreman Link - Mining Laser Field Enhancement I Blueprint,799
22557,316,Mining Foreman Link - Laser Optimization I,1638
22558,532,Mining Foreman Link - Laser Optimization I Blueprint,799
22559,744,Mining Foreman Mindlink,1505
22564,507,True Sansha Rocket Launcher,639
22565,509,True Sansha Light Missile Launcher,640
22566,511,True Sansha Rapid Light Missile Launcher,641
22567,510,True Sansha Heavy Missile Launcher,642
22568,506,True Sansha Cruise Missile Launcher,643
22569,508,True Sansha Torpedo Launcher,644
22570,1229,Inherent Implants 'Yeti' Ice Harvesting IH-1003,1767
22571,1229,Inherent Implants 'Yeti' Ice Harvesting IH-1005,1767
22572,544,Praetor EV-900,843
22573,1142,Praetor EV-900 Blueprint,1586
22576,546,Ice Harvester Upgrade I,935
22577,1139,Ice Harvester Upgrade I Blueprint,937
22578,1218,Mining Upgrades,1323
22609,546,Erin Mining Laser Upgrade,935
22611,546,Elara Mining Laser Upgrade,935
22613,546,Carpo Mining Laser Upgrade,935
22615,546,Aoede Mining Laser Upgrade,935
22617,546,Crisium Ice Harvester Upgrade,935
22619,546,Frigoris Ice Harvester Upgrade,935
22621,546,Anguis Ice Harvester Upgrade,935
22623,546,Ingenii Ice Harvester Upgrade,935
22634,438,Medium Biochemical Reactor Array,490
22715,783,Republic Special Ops Field Enhancer - Gamma,620
22760,783,Imperial Special Ops Field Enhancer - Standard,618
22761,257,Recon Ships,377
22765,640,Heavy Shield Maintenance Bot I,842
22766,1144,Heavy Shield Maintenance Bot I Blueprint,1030
22778,548,Warp Disrupt Probe,1201
22779,486,Warp Disrupt Probe Blueprint,1529
22782,589,Interdiction Sphere Launcher I,682
22783,136,Interdiction Sphere Launcher I Blueprint,1569
22806,1210,EM Armor Compensation,1745
22807,1210,Explosive Armor Compensation,1745
22808,1210,Kinetic Armor Compensation,1745
22809,1210,Thermic Armor Compensation,1745
22852,659,Hel,821
22853,1013,Hel Blueprint,891
22875,315,'Aura' Warp Core Stabilizer I,1088
22877,315,'Natura' Warp Core Stabilizer I,1088
22879,326,'Pilfer' Energized Adaptive Nano Membrane I,1686
22881,326,'Moonshine' Energized Thermic Membrane I,1683
22883,326,'Mafia' Energized Kinetic Membrane I,1685
22887,62,'Harmony' Small Armor Repairer I,1049
22889,62,'Meditation' Medium Armor Repairer I,1050
22891,62,'Protest' Large Armor Repairer I,1051
22893,60,'Gonzo' Damage Control I,615
22895,202,'Shady' ECCM - Gravimetric I,725
22897,202,'Forger' ECCM - Magnetometric I,727
22899,74,'Corporate' Light Electron Blaster I,561
22901,74,'Dealer' Light Ion Blaster I,561
22903,74,'Racket' Light Neutron Blaster I,561
22905,74,'Slither' Heavy Electron Blaster I,562
22907,74,'Hooligan' Heavy Ion Blaster I,562
22909,74,'Hustler' Heavy Neutron Blaster I,562
22911,74,'Swindler' Electron Blaster Cannon I,563
22913,74,'Felon' Ion Blaster Cannon I,563
22915,74,'Underhand' Neutron Blaster Cannon I,563
22917,302,'Capitalist' Magnetic Field Stabilizer I,648
22919,302,'Monopoly' Magnetic Field Stabilizer I,648
22925,289,'Bootleg' ECCM Projector I,686
22927,213,'Economist' Tracking Computer I,706
22929,213,'Marketeer' Tracking Computer I,706
22931,291,'Distributor' Tracking Disruptor I,680
22933,291,'Investor' Tracking Disruptor I,680
22935,209,'Tycoon' Remote Tracking Computer,708
22937,209,'Enterprise' Remote Tracking Computer,708
22939,290,'Boss' Remote Sensor Booster,673
22941,290,'Entrepreneur' Remote Sensor Booster,673
22943,208,'Broker' Remote Sensor Dampener I,679
22945,208,'Executive' Remote Sensor Dampener I,679
22947,325,'Beatnik' Small Remote Armor Repairer,1059
22949,325,'Love' Medium Remote Armor Repairer,1058
22951,325,'Pacifier' Large Remote Armor Repairer,1057
22953,766,'Cartel' Power Diagnostic System I,658
22961,85,Federation Navy Antimatter Charge S,993
22963,85,Federation Navy Plutonium Charge S,993
22965,85,Federation Navy Uranium Charge S,993
22967,85,Federation Navy Thorium Charge S,993
22969,85,Federation Navy Lead Charge S,993
22971,85,Federation Navy Iridium Charge S,993
22973,85,Federation Navy Tungsten Charge S,993
22975,85,Federation Navy Iron Charge S,993
22977,85,Federation Navy Antimatter Charge M,992
22979,85,Federation Navy Plutonium Charge M,992
22981,85,Federation Navy Uranium Charge M,992
22983,85,Federation Navy Thorium Charge M,992
22985,85,Federation Navy Lead Charge M,992
22987,85,Federation Navy Iridium Charge M,992
22989,85,Federation Navy Tungsten Charge M,992
22991,85,Federation Navy Iron Charge M,992
22993,85,Federation Navy Antimatter Charge L,991
22995,85,Federation Navy Plutonium Charge L,991
22997,85,Federation Navy Uranium Charge L,991
22999,85,Federation Navy Thorium Charge L,991
23001,85,Federation Navy Lead Charge L,991
23003,85,Federation Navy Iridium Charge L,991
23005,85,Federation Navy Tungsten Charge L,991
23007,85,Federation Navy Iron Charge L,991
23009,85,Caldari Navy Antimatter Charge S,993
23011,85,Caldari Navy Plutonium Charge S,993
23013,85,Caldari Navy Uranium Charge S,993
23015,85,Caldari Navy Thorium Charge S,993
23017,85,Caldari Navy Lead Charge S,993
23019,85,Caldari Navy Iridium Charge S,993
23021,85,Caldari Navy Tungsten Charge S,993
23023,85,Caldari Navy Iron Charge S,993
23025,85,Caldari Navy Antimatter Charge M,992
23027,85,Caldari Navy Plutonium Charge M,992
23029,85,Caldari Navy Uranium Charge M,992
23031,85,Caldari Navy Thorium Charge M,992
23033,85,Caldari Navy Lead Charge M,992
23035,85,Caldari Navy Iridium Charge M,992
23037,85,Caldari Navy Tungsten Charge M,992
23039,85,Caldari Navy Iron Charge M,992
23041,85,Caldari Navy Plutonium Charge L,991
